class,image_path,name,xmax,xmin,ymax,ymin
3,7d566de6232ba935212f09fece6eb5ce.jpg,GARBAGE,728.5494384765625,627.4691162109375,277.65997314453125,218.448486328125
3,7d566de6232ba935212f09fece6eb5ce.jpg,GARBAGE,915.914794921875,774.7256469726562,301.7938232421875,219.2877960205078
3,e34ed775505802b53156855a07f8117f.jpg,GARBAGE,583.2666015625,440.4930419921875,335.700439453125,243.0765838623047
3,0ab8f4c4a3de27c56737833a7a27346c.jpg,GARBAGE,687.827880859375,586.332763671875,265.53936767578125,211.02154541015625
3,0ab8f4c4a3de27c56737833a7a27346c.jpg,GARBAGE,796.458984375,721.836181640625,268.2854919433594,218.448486328125
3,1cc45c417b8f67f7a14287c6b64cb73a.jpg,GARBAGE,432.45849609375,348.8092041015625,251.2844696044922,193.05093383789062
3,1cc45c417b8f67f7a14287c6b64cb73a.jpg,GARBAGE,368.182373046875,274.2073974609375,245.24285888671875,186.98345947265625
3,1cc45c417b8f67f7a14287c6b64cb73a.jpg,GARBAGE,238.10870361328125,155.2130126953125,484.0154113769531,425.92803955078125
0,d7be0250b4f4a2750fac5c8c92d5bfa8.jpg,GRAFFITI,252.2007293701172,111.26033020019531,244.3147430419922,164.1061248779297
2,d7be0250b4f4a2750fac5c8c92d5bfa8.jpg,POTHOLES,430.6336669921875,279.3126220703125,540.0,345.2134704589844
0,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,GRAFFITI,315.71160888671875,208.2685089111328,174.82208251953125,118.0986557006836
8,7006e8420c02eb8dfb3cdf0d73a0b8b5.jpg,SAND_ON_ROAD,159.156494140625,42.90239715576172,187.97445678710938,125.5098876953125
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,763.1287841796875,682.5326538085938,469.17535400390625,409.3266906738281
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,722.0726928710938,603.723388671875,282.93548583984375,203.72854614257812
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,542.3220825195312,466.78338623046875,459.30621337890625,405.48272705078125
3,6ca6015606c6665e0e8fd2e5923afd7f.jpg,GARBAGE,944.3240966796875,877.9293212890625,327.37091064453125,277.14056396484375
0,29e6be4c1b5b16ee08668e43759f81a5.jpg,GRAFFITI,949.9505615234375,799.4927978515625,288.3545837402344,197.93142700195312
3,29e6be4c1b5b16ee08668e43759f81a5.jpg,GARBAGE,837.6381225585938,701.6892700195312,316.57244873046875,244.14105224609375
3,a7544803f374a54308c322ecacaac1de.jpg,GARBAGE,620.1343383789062,527.9341430664062,272.2327880859375,202.41567993164062
3,a7544803f374a54308c322ecacaac1de.jpg,GARBAGE,558.2471313476562,482.1202392578125,258.1919250488281,198.64413452148438
3,a7544803f374a54308c322ecacaac1de.jpg,GARBAGE,960.0,901.85888671875,43.113792419433594,0.0
3,a7544803f374a54308c322ecacaac1de.jpg,GARBAGE,685.512451171875,607.7763061523438,276.3531494140625,218.1903533935547
3,b155f164c09c5d00fb9556d7a97f271b.jpg,GARBAGE,907.8369140625,829.5177612304688,295.47332763671875,228.66607666015625
3,8dde142b270a6115e4b12a05d1cc5dd3.jpg,GARBAGE,959.851318359375,810.1732177734375,318.0617980957031,198.11814880371094
3,8dde142b270a6115e4b12a05d1cc5dd3.jpg,GARBAGE,787.3465576171875,639.5205078125,302.4050598144531,217.75070190429688
3,8dde142b270a6115e4b12a05d1cc5dd3.jpg,GARBAGE,481.3314514160156,371.7557373046875,258.7632141113281,190.761962890625
3,8dde142b270a6115e4b12a05d1cc5dd3.jpg,GARBAGE,695.4132690429688,580.228515625,291.19561767578125,210.27342224121094
3,97f9c878faeebdbed2e7174163b2f355.jpg,GARBAGE,960.0,752.2938232421875,454.13238525390625,265.5084533691406
9,97f9c878faeebdbed2e7174163b2f355.jpg,CLUTTER_SIDEWALK,960.0,748.0965576171875,457.80743408203125,256.6861877441406
0,f48ae52f06f8075c628e6a438e93426f.jpg,GRAFFITI,702.32568359375,380.7904052734375,300.67266845703125,74.38389587402344
0,f48ae52f06f8075c628e6a438e93426f.jpg,GRAFFITI,539.0665893554688,333.0535888671875,303.55120849609375,144.2892608642578
3,f48ae52f06f8075c628e6a438e93426f.jpg,GARBAGE,763.4705200195312,597.836669921875,370.8172302246094,254.86276245117188
3,f48ae52f06f8075c628e6a438e93426f.jpg,GARBAGE,668.9949951171875,535.0438232421875,391.92083740234375,303.0168762207031
3,f48ae52f06f8075c628e6a438e93426f.jpg,GARBAGE,788.516357421875,660.0208129882812,317.7463073730469,222.34066772460938
2,0c4abc2dccfa07888fce220461eb83fb.jpg,POTHOLES,478.022705078125,308.7341003417969,540.0,330.5604248046875
3,0c4abc2dccfa07888fce220461eb83fb.jpg,GARBAGE,607.371826171875,537.05078125,285.1672058105469,233.8753662109375
3,60539f81338e927100a538546855b81d.jpg,GARBAGE,918.102783203125,670.5582885742188,421.6804504394531,242.17401123046875
3,2be91de007776edc8eaf1561628032a1.jpg,GARBAGE,759.0796508789062,657.1116943359375,278.6402893066406,213.53704833984375
3,2be91de007776edc8eaf1561628032a1.jpg,GARBAGE,284.7593078613281,157.9197998046875,261.7022705078125,181.6260223388672
3,2be91de007776edc8eaf1561628032a1.jpg,GARBAGE,142.3164825439453,6.175798416137695,265.7880859375,176.98513793945312
3,2be91de007776edc8eaf1561628032a1.jpg,GARBAGE,226.2586669921875,113.97816467285156,259.97320556640625,189.17837524414062
3,2be91de007776edc8eaf1561628032a1.jpg,GARBAGE,620.16015625,512.6815185546875,213.03573608398438,135.76956176757812
3,2c54c883c76394f3297fbb4e4229ebba.jpg,GARBAGE,620.5106201171875,533.546630859375,288.3794250488281,225.26666259765625
3,2c54c883c76394f3297fbb4e4229ebba.jpg,GARBAGE,625.3677368164062,541.4435424804688,250.80674743652344,197.02459716796875
3,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,GARBAGE,770.893798828125,666.6976928710938,298.8934020996094,223.5944366455078
3,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,GARBAGE,702.7213134765625,617.4102783203125,281.0339660644531,216.71929931640625
3,8f341bbc82d2767b9a3cd1fc8cb8136e.jpg,GARBAGE,958.80712890625,821.068115234375,361.4620056152344,275.4302673339844
3,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,GARBAGE,711.21630859375,620.9378051757812,257.55865478515625,199.6436004638672
3,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,GARBAGE,102.56694030761719,41.75585174560547,294.6528015136719,252.23736572265625
3,05d33c5af5ca0de5cdc463bd46f0d7c1.jpg,GARBAGE,327.0392150878906,243.5252685546875,262.61376953125,206.20077514648438
3,a444eed183b578cc00f2fe3cfa34cc5a.jpg,GARBAGE,190.15480041503906,97.01129150390625,301.5953369140625,229.4772491455078
8,a444eed183b578cc00f2fe3cfa34cc5a.jpg,SAND_ON_ROAD,316.912841796875,120.85553741455078,337.8615417480469,186.02366638183594
0,754633c0e0d731061fa7c45b4d543fdb.jpg,GRAFFITI,278.66485595703125,125.25279235839844,263.58587646484375,129.70188903808594
3,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,606.8148803710938,526.5020751953125,264.6976013183594,204.09857177734375
3,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,960.0,904.0831298828125,268.1126708984375,206.5810089111328
3,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,810.9117431640625,717.19873046875,286.27838134765625,218.53514099121094
3,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,958.0323486328125,870.2942504882812,286.79473876953125,221.78260803222656
3,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,389.6661376953125,264.0509948730469,292.8879089355469,212.45947265625
3,754633c0e0d731061fa7c45b4d543fdb.jpg,GARBAGE,142.26629638671875,3.4860591888427734,260.8207702636719,174.77008056640625
8,12e8861f58789229cbdfeadcb40a0ed9.jpg,SAND_ON_ROAD,757.8887939453125,573.7424926757812,307.562744140625,178.0928192138672
0,12e8861f58789229cbdfeadcb40a0ed9.jpg,GRAFFITI,915.3381958007812,756.0330810546875,262.09326171875,149.78929138183594
8,12e8861f58789229cbdfeadcb40a0ed9.jpg,SAND_ON_ROAD,163.42803955078125,0.0,315.5328369140625,207.11013793945312
0,12e8861f58789229cbdfeadcb40a0ed9.jpg,GRAFFITI,771.1953125,683.2476806640625,242.6462860107422,179.0120086669922
3,12e8861f58789229cbdfeadcb40a0ed9.jpg,GARBAGE,850.954345703125,701.868408203125,294.094970703125,210.48062133789062
3,12e8861f58789229cbdfeadcb40a0ed9.jpg,GARBAGE,284.9310302734375,193.68397521972656,276.54644775390625,215.66915893554688
3,c8b35138679c1040f4b043af3440767b.jpg,GARBAGE,957.451416015625,852.0843505859375,355.2313232421875,271.20623779296875
2,c8b35138679c1040f4b043af3440767b.jpg,POTHOLES,426.9669189453125,284.1082458496094,540.0,328.0366516113281
3,c8b35138679c1040f4b043af3440767b.jpg,GARBAGE,808.3458251953125,688.7074584960938,308.6419677734375,236.37620544433594
2,c8b35138679c1040f4b043af3440767b.jpg,POTHOLES,422.3925476074219,311.34051513671875,436.96197509765625,260.6639099121094
8,555d96e36bf027986404a9d07d1af583.jpg,SAND_ON_ROAD,265.681884765625,103.26848602294922,258.3918762207031,174.55703735351562
3,555d96e36bf027986404a9d07d1af583.jpg,GARBAGE,70.77912902832031,0.0,240.56524658203125,180.9598388671875
2,555d96e36bf027986404a9d07d1af583.jpg,POTHOLES,728.7418212890625,606.7781982421875,425.5433349609375,294.8184509277344
8,555d96e36bf027986404a9d07d1af583.jpg,SAND_ON_ROAD,387.4970397949219,247.58087158203125,268.1769104003906,184.8866729736328
3,f87d5113a8b529e1b6b51a89290212aa.jpg,GARBAGE,424.47406005859375,357.853759765625,310.55780029296875,254.38165283203125
0,f9bb9d46deecb22dfd11c39bc5a2c80a.jpg,GRAFFITI,883.0086669921875,721.1521606445312,184.09762573242188,95.58518981933594
3,f9bb9d46deecb22dfd11c39bc5a2c80a.jpg,GARBAGE,270.1028747558594,219.822998046875,242.5832061767578,198.516357421875
3,a713639afaa31526e4411db8cece9898.jpg,GARBAGE,939.6976318359375,809.5307006835938,265.4046630859375,174.2501220703125
3,a713639afaa31526e4411db8cece9898.jpg,GARBAGE,736.7317504882812,591.305908203125,342.01776123046875,228.4827117919922
3,230385e4d7eb12d3c5e384261648c3c6.jpg,GARBAGE,734.605224609375,557.7777099609375,505.57220458984375,367.48931884765625
3,230385e4d7eb12d3c5e384261648c3c6.jpg,GARBAGE,749.72705078125,544.4130859375,418.951904296875,282.54278564453125
3,230385e4d7eb12d3c5e384261648c3c6.jpg,GARBAGE,867.2454833984375,562.1286010742188,281.0684814453125,136.11497497558594
3,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,940.2467651367188,755.2058715820312,342.98828125,219.85166931152344
3,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,754.5621337890625,646.3978271484375,300.04205322265625,229.3212890625
3,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,960.0,833.616943359375,371.1810302734375,258.85205078125
3,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,711.71484375,595.127197265625,286.8515625,222.25543212890625
3,8045ef7ce29d3c924a2987f6af020d2a.jpg,GARBAGE,856.328857421875,780.5360107421875,269.6805114746094,214.59710693359375
3,8045ef7ce29d3c924a2987f6af020d2a.jpg,GARBAGE,182.88922119140625,99.28759002685547,269.785400390625,203.85260009765625
3,d4486d5614aeacfcc3072ea3b156d363.jpg,GARBAGE,697.915283203125,603.7286376953125,281.5238342285156,221.31005859375
3,d4486d5614aeacfcc3072ea3b156d363.jpg,GARBAGE,935.5984497070312,780.9483032226562,296.8279724121094,205.33795166015625
3,d4486d5614aeacfcc3072ea3b156d363.jpg,GARBAGE,960.0,884.7637939453125,349.710205078125,263.70294189453125
0,c5532ecd4e4442938e16dbc56d1e6fe8.jpg,GRAFFITI,693.9387817382812,567.0730590820312,221.231689453125,128.01930236816406
0,c5532ecd4e4442938e16dbc56d1e6fe8.jpg,GRAFFITI,777.7093505859375,644.1029663085938,220.38385009765625,131.88760375976562
3,c5532ecd4e4442938e16dbc56d1e6fe8.jpg,GARBAGE,960.0,886.8946533203125,263.1773681640625,182.7465362548828
0,c5532ecd4e4442938e16dbc56d1e6fe8.jpg,GRAFFITI,843.163818359375,713.0105590820312,208.78274536132812,133.84127807617188
2,c5532ecd4e4442938e16dbc56d1e6fe8.jpg,POTHOLES,356.63873291015625,174.28981018066406,351.4853210449219,226.1700439453125
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,317.27886962890625,236.51693725585938,260.3084716796875,186.1292724609375
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,222.55860900878906,142.196533203125,243.08184814453125,175.02008056640625
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,483.60699462890625,345.4865417480469,261.0174560546875,169.2180633544922
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,681.9600830078125,537.51806640625,264.0083312988281,183.95187377929688
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,571.788818359375,449.8481140136719,272.4352111816406,194.09088134765625
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,530.0828247070312,392.1497497558594,267.5845642089844,178.78720092773438
3,52fa4be6eb54a204e7b4747c18153e67.jpg,GARBAGE,624.2718505859375,489.34375,262.35943603515625,187.19512939453125
3,ec8a51eb5d493d24ed6c6a9031fd28d7.jpg,GARBAGE,191.32676696777344,114.68781280517578,316.7027587890625,254.76145935058594
3,ec8a51eb5d493d24ed6c6a9031fd28d7.jpg,GARBAGE,217.5545654296875,160.625244140625,384.1842041015625,339.0209655761719
3,ee17aaaa415a229b3e574d5b6e6ca3fa.jpg,GARBAGE,493.6555480957031,447.3512878417969,270.4399108886719,227.63021850585938
3,ee17aaaa415a229b3e574d5b6e6ca3fa.jpg,GARBAGE,620.2012329101562,558.5153198242188,256.87591552734375,207.56130981445312
3,a6dfa60947b2eb0f02331cb2e43d2f86.jpg,GARBAGE,423.42913818359375,366.61993408203125,191.322998046875,147.4908447265625
3,a6dfa60947b2eb0f02331cb2e43d2f86.jpg,GARBAGE,606.4257202148438,543.7633056640625,251.59146118164062,203.64968872070312
3,acff21d1ce5c22091894fbb7bb048793.jpg,GARBAGE,733.9573974609375,635.0086669921875,272.09466552734375,211.28756713867188
3,fa8a8ae14ae8eb90c06501fcfcd548c2.jpg,GARBAGE,634.5833740234375,550.0847778320312,275.849853515625,212.97317504882812
3,fa8a8ae14ae8eb90c06501fcfcd548c2.jpg,GARBAGE,202.2861785888672,97.02772521972656,276.98846435546875,213.11578369140625
3,8f3cb1be7a3bd3a8ed35e85fc64dbc23.jpg,GARBAGE,103.56855773925781,4.945953369140625,242.54713439941406,170.00697326660156
3,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,960.0,894.6793212890625,289.39593505859375,216.01834106445312
3,68827079728d40c7900e3ee791690edf.jpg,GARBAGE,902.2296752929688,807.1089477539062,267.68927001953125,206.4814910888672
3,7618d27ac8db901707bdf0a1bbb5fe50.jpg,GARBAGE,151.41864013671875,0.6236572265625,386.9437255859375,221.3275909423828
3,7618d27ac8db901707bdf0a1bbb5fe50.jpg,GARBAGE,720.1290283203125,174.66790771484375,540.0,136.05059814453125
3,f7a675f2cf2b99b16d349fe65598fca4.jpg,GARBAGE,958.5609741210938,869.3347778320312,367.91259765625,285.8991394042969
2,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,539.9237060546875,423.28204345703125,354.8843688964844,239.00103759765625
2,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,714.7054443359375,517.3754272460938,536.028076171875,362.72222900390625
0,35bb95971813be2b0d02fcbd7aa5402a.jpg,GRAFFITI,97.63125610351562,0.0,311.28411865234375,197.63226318359375
2,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,596.4724731445312,464.0397033691406,434.49395751953125,286.4420166015625
2,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,851.0238037109375,711.0579833984375,479.8531494140625,284.0326843261719
2,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,732.7724609375,592.3641967773438,437.84149169921875,255.52529907226562
2,35bb95971813be2b0d02fcbd7aa5402a.jpg,POTHOLES,336.1851806640625,122.60873413085938,456.5234069824219,334.0438537597656
0,8ee3d9ae87f18e737fbab5c356f424ef.jpg,GRAFFITI,555.8438720703125,440.2008056640625,187.337646484375,107.62337493896484
3,c5305c580e423ab440ed93b4fc7f500b.jpg,GARBAGE,683.4039306640625,575.8798217773438,295.0995788574219,209.50546264648438
3,c5305c580e423ab440ed93b4fc7f500b.jpg,GARBAGE,955.2899780273438,818.0123291015625,345.1062316894531,247.9686279296875
3,c5305c580e423ab440ed93b4fc7f500b.jpg,GARBAGE,731.7285766601562,634.5123291015625,300.027099609375,235.34518432617188
2,c5305c580e423ab440ed93b4fc7f500b.jpg,POTHOLES,303.54986572265625,128.62033081054688,540.0,355.5069885253906
3,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,930.1865234375,780.8165283203125,291.06048583984375,198.9584197998047
3,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,960.0,891.1078491210938,294.07501220703125,217.30746459960938
3,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,219.14520263671875,153.08636474609375,314.5560607910156,262.2983093261719
3,777de287e78909f828f0ecdf10845fdd.jpg,GARBAGE,655.7069702148438,580.3328857421875,275.64178466796875,217.03201293945312
2,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,POTHOLES,361.42767333984375,196.6065673828125,473.22711181640625,319.9500732421875
2,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,POTHOLES,330.2198181152344,121.74067687988281,529.921630859375,359.2754211425781
2,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,POTHOLES,393.0672607421875,237.6569366455078,429.3856201171875,296.3536071777344
3,f30492c8c7d9b5d4d939e6035fa73170.jpg,GARBAGE,566.397216796875,503.2874450683594,338.5760498046875,287.4778137207031
3,ba6b953922612d559f4a8d02119843e5.jpg,GARBAGE,833.109375,665.697998046875,332.94183349609375,232.2143096923828
3,ba6b953922612d559f4a8d02119843e5.jpg,GARBAGE,960.0,881.09716796875,384.460693359375,295.67584228515625
8,ba6b953922612d559f4a8d02119843e5.jpg,SAND_ON_ROAD,726.7838745117188,545.7056884765625,302.7113037109375,202.69468688964844
3,ba6b953922612d559f4a8d02119843e5.jpg,GARBAGE,907.4144897460938,765.1666870117188,355.73712158203125,268.069091796875
2,bc6e92d8cbcddb43fcce6b4934af2b8a.jpg,POTHOLES,928.3870849609375,644.2528076171875,423.18463134765625,291.5589599609375
3,8b29f4a25e4ab87f3e1ee68b1c2ef7b2.jpg,GARBAGE,796.0347900390625,696.5039672851562,293.5770568847656,228.45855712890625
3,8b29f4a25e4ab87f3e1ee68b1c2ef7b2.jpg,GARBAGE,421.3665771484375,334.39483642578125,293.58392333984375,233.2383270263672
3,8b29f4a25e4ab87f3e1ee68b1c2ef7b2.jpg,GARBAGE,253.77561950683594,122.8864974975586,253.409423828125,174.20895385742188
3,eb65a8af1cea2a4a9015ad38a86b786f.jpg,GARBAGE,702.6289672851562,600.5165405273438,271.39501953125,209.41793823242188
3,eb65a8af1cea2a4a9015ad38a86b786f.jpg,GARBAGE,960.0,880.0496826171875,335.9329833984375,257.60894775390625
3,eb65a8af1cea2a4a9015ad38a86b786f.jpg,GARBAGE,915.3753662109375,823.6433715820312,306.4969787597656,240.563720703125
3,eb65a8af1cea2a4a9015ad38a86b786f.jpg,GARBAGE,837.0257568359375,723.89111328125,306.6215515136719,235.34829711914062
3,eb65a8af1cea2a4a9015ad38a86b786f.jpg,GARBAGE,726.8372802734375,645.0227661132812,281.66082763671875,216.71617126464844
2,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,507.79595947265625,292.1411437988281,540.0,315.41888427734375
2,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,467.1050720214844,322.1488952636719,434.32611083984375,235.4106903076172
0,3b147798c470499ea069ea1229aab29b.jpg,GRAFFITI,941.6002197265625,830.7042236328125,282.9146728515625,217.20901489257812
0,3b147798c470499ea069ea1229aab29b.jpg,GRAFFITI,899.6673583984375,718.8876953125,293.371337890625,210.0904541015625
3,3b147798c470499ea069ea1229aab29b.jpg,GARBAGE,162.08480834960938,13.548860549926758,517.339111328125,417.45245361328125
3,8490fce8846ed511909d0d03edf82974.jpg,GARBAGE,557.60693359375,483.56756591796875,359.8755798339844,305.709228515625
3,8490fce8846ed511909d0d03edf82974.jpg,GARBAGE,139.428466796875,63.93754577636719,540.0,484.033203125
3,54492539bb5b862a20be39eeab54fdbe.jpg,GARBAGE,872.9265747070312,768.7483520507812,299.2937316894531,229.37957763671875
3,54492539bb5b862a20be39eeab54fdbe.jpg,GARBAGE,960.0,886.541015625,310.8648681640625,229.84950256347656
2,3dea470248e8637636a0f89697b41236.jpg,POTHOLES,222.3995819091797,4.538429260253906,463.52105712890625,318.6554870605469
